#,Date-Time (CST),Ch: 1 - Temperature   (°C),Ch: 2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
1,07/02/2021 11:57:57,34.57,46571.52,,,,
2,07/02/2021 12:12:57,32.09,39024.64,,,,
3,07/02/2021 12:27:57,36.63,47697.92,,,,
4,07/02/2021 12:42:57,40.92,47882.24,,,,
5,07/02/2021 12:57:57,40.07,66600.96,,,,
6,07/02/2021 13:12:57,47.49,114442.24,,,,
7,07/02/2021 13:27:57,54.95,57978.88,,,,
8,07/02/2021 13:42:57,42.77,65228.80,,,,
9,07/02/2021 13:57:57,44.06,89128.96,,,,
10,07/02/2021 14:12:57,42.43,54312.96,,,,
11,07/02/2021 14:27:57,39.38,38522.88,,,,
12,07/02/2021 14:42:57,36.72,36546.56,,,,
13,07/02/2021 14:57:57,33.46,28784.64,,,,
14,07/02/2021 15:12:57,32.47,29931.52,,,,
15,07/02/2021 15:27:57,33.03,31959.04,,,,
16,07/02/2021 15:42:57,33.55,28006.40,,,,
17,07/02/2021 15:57:57,31.83,14832.64,,,,
18,07/02/2021 16:12:57,28.01,12953.60,,,,
19,07/02/2021 16:27:57,25.48,18042.88,,,,
20,07/02/2021 16:42:57,23.08,5095.68,,,,
21,07/02/2021 16:57:57,22.78,5816.32,,,,
22,07/02/2021 17:12:57,22.65,5857.28,,,,
23,07/02/2021 17:27:57,22.43,3630.08,,,,
24,07/02/2021 17:42:57,22.13,3921.92,,,,
25,07/02/2021 17:57:57,22.01,3266.56,,,,
26,07/02/2021 18:12:57,21.92,3398.40,,,,
27,07/02/2021 18:27:57,22.18,3688.96,,,,
28,07/02/2021 18:42:57,22.39,4664.32,,,,
29,07/02/2021 18:57:57,22.73,7219.20,,,,
30,07/02/2021 19:12:57,22.86,6735.36,,,,
31,07/02/2021 19:27:57,22.99,7636.48,,,,
32,07/02/2021 19:42:57,23.34,9909.76,,,,
33,07/02/2021 19:57:57,22.78,7206.40,,,,
34,07/02/2021 20:12:57,22.91,8081.92,,,,
35,07/02/2021 20:27:57,23.46,7452.16,,,,
36,07/02/2021 20:42:57,22.52,3592.96,,,,
37,07/02/2021 20:57:57,21.88,1060.80,,,,
38,07/02/2021 21:12:57,21.23,81.60,,,,
39,07/02/2021 21:27:57,20.85,4.91,,,,
40,07/02/2021 21:42:57,20.72,0.21,,,,
41,07/02/2021 21:57:57,20.68,0.21,,,,
42,07/02/2021 22:12:57,20.50,0.00,,,,
43,07/02/2021 22:27:57,20.59,0.00,,,,
