#,Date-Time (CST),Ch: 1 - Temperature   (°C),Ch: 2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
1,07/02/2021 12:09:56,37.96,40120.32,,,,
2,07/02/2021 12:24:56,37.11,48230.40,,,,
3,07/02/2021 12:39:56,41.27,60559.36,,,,
4,07/02/2021 12:54:56,38.39,55889.92,,,,
5,07/02/2021 13:09:56,44.87,79032.32,,,,
6,07/02/2021 13:24:56,56.15,155279.36,,,,
7,07/02/2021 13:39:56,41.91,51937.28,,,,
8,07/02/2021 13:54:56,41.40,51793.92,,,,
9,07/02/2021 14:09:56,42.60,58040.32,,,,
10,07/02/2021 14:24:56,39.08,42311.68,,,,
11,07/02/2021 14:39:56,36.85,37509.12,,,,
12,07/02/2021 14:54:56,33.76,30392.32,,,,
13,07/02/2021 15:09:56,32.26,30044.16,,,,
14,07/02/2021 15:24:56,32.82,32696.32,,,,
15,07/02/2021 15:39:56,33.33,29552.64,,,,
16,07/02/2021 15:54:56,32.13,17602.56,,,,
17,07/02/2021 16:09:56,29.21,11463.68,,,,
18,07/02/2021 16:24:56,25.61,21565.44,,,,
19,07/02/2021 16:39:56,23.51,5719.04,,,,
20,07/02/2021 16:54:56,22.78,5258.24,,,,
21,07/02/2021 17:09:56,22.65,5813.76,,,,
22,07/02/2021 17:24:56,22.52,4239.36,,,,
23,07/02/2021 17:39:56,22.22,3864.32,,,,
24,07/02/2021 17:54:56,22.05,3138.56,,,,
25,07/02/2021 18:09:56,21.88,3020.80,,,,
26,07/02/2021 18:24:56,22.13,3389.44,,,,
27,07/02/2021 18:39:56,22.48,5162.24,,,,
28,07/02/2021 18:54:56,22.69,6571.52,,,,
29,07/02/2021 19:09:56,22.99,6801.92,,,,
30,07/02/2021 19:24:56,22.99,7006.72,,,,
31,07/02/2021 19:39:56,23.25,9694.72,,,,
32,07/02/2021 19:54:56,22.86,6796.80,,,,
33,07/02/2021 20:09:56,22.86,7441.92,,,,
34,07/02/2021 20:24:56,23.68,8358.40,,,,
35,07/02/2021 20:39:56,22.65,4065.28,,,,
36,07/02/2021 20:54:56,22.09,1384.96,,,,
37,07/02/2021 21:09:56,21.40,124.20,,,,
38,07/02/2021 21:24:56,21.02,8.15,,,,
39,07/02/2021 21:39:56,20.85,0.41,,,,
40,07/02/2021 21:54:56,20.80,0.00,,,,
41,07/02/2021 22:09:56,20.72,0.00,,,,
42,07/02/2021 22:24:56,20.72,0.00,,,,
43,07/02/2021 22:39:56,20.80,0.20,,,,
44,07/02/2021 22:54:56,20.98,0.00,,,,
45,07/02/2021 23:09:56,21.06,0.00,,,,
46,07/02/2021 23:24:56,21.15,0.00,,,,
47,07/02/2021 23:39:56,21.15,0.00,,,,
48,07/02/2021 23:54:56,21.06,0.00,,,,
49,07/03/2021 00:09:56,20.76,0.00,,,,
50,07/03/2021 00:24:56,20.76,0.00,,,,
51,07/03/2021 00:39:56,20.89,0.00,,,,
52,07/03/2021 00:54:56,20.80,0.00,,,,
53,07/03/2021 01:09:56,20.85,0.00,,,,
54,07/03/2021 01:24:56,20.85,0.00,,,,
55,07/03/2021 01:39:56,21.02,0.20,,,,
56,07/03/2021 01:54:56,21.02,0.00,,,,
57,07/03/2021 02:09:56,21.02,0.00,,,,
