#,Date-Time (CST),Ch: 1 - Temperature   (°C),Ch: 2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
1,07/02/2021 11:34:06,33.55,41052.16,,,,
2,07/02/2021 11:49:06,32.69,48537.60,,,,
3,07/02/2021 12:04:06,33.12,54190.08,,,,
4,07/02/2021 12:19:06,31.57,42311.68,,,,
5,07/02/2021 12:29:20,,,Logged,Logged,,
6,07/02/2021 12:29:35,,,,,Logged,
7,07/02/2021 12:34:06,34.53,76533.76,,,,
8,07/02/2021 12:49:06,32.64,49950.72,,,,
9,07/02/2021 13:04:06,35.99,88842.24,,,,
10,07/02/2021 13:19:06,42.77,146022.40,,,,
11,07/02/2021 13:34:06,36.29,62238.72,,,,
12,07/02/2021 13:49:06,34.40,45690.88,,,,
13,07/02/2021 14:04:06,35.86,55562.24,,,,
14,07/02/2021 14:19:06,34.15,50544.64,,,,
15,07/02/2021 14:34:06,32.26,43663.36,,,,
16,07/02/2021 14:49:06,30.93,35481.60,,,,
17,07/02/2021 15:04:06,29.34,27627.52,,,,
18,07/02/2021 15:19:06,29.00,27965.44,,,,
19,07/02/2021 15:34:06,29.64,32481.28,,,,
20,07/02/2021 15:49:06,29.13,20904.96,,,,
21,07/02/2021 16:04:06,27.58,12221.44,,,,
22,07/02/2021 16:19:06,25.44,28057.60,,,,
23,07/02/2021 16:34:06,23.89,12298.24,,,,
24,07/02/2021 16:49:06,22.78,6149.12,,,,
25,07/02/2021 17:04:06,22.86,7109.12,,,,
26,07/02/2021 17:19:06,22.61,5301.76,,,,
27,07/02/2021 17:34:06,22.22,4204.80,,,,
28,07/02/2021 17:49:06,22.18,4176.64,,,,
29,07/02/2021 18:04:06,22.09,3792.64,,,,
30,07/02/2021 18:19:06,22.13,4332.80,,,,
31,07/02/2021 18:34:06,22.09,4893.44,,,,
32,07/02/2021 18:49:06,22.26,6223.36,,,,
33,07/02/2021 19:04:06,22.52,7260.16,,,,
34,07/02/2021 19:19:06,22.61,6707.20,,,,
35,07/02/2021 19:34:06,22.95,9059.84,,,,
36,07/02/2021 19:49:06,22.82,8215.04,,,,
37,07/02/2021 20:04:06,22.52,7828.48,,,,
38,07/02/2021 20:19:06,23.42,8327.68,,,,
39,07/02/2021 20:34:06,22.82,5370.88,,,,
40,07/02/2021 20:49:06,22.31,2661.12,,,,
41,07/02/2021 21:04:06,21.79,397.12,,,,
42,07/02/2021 21:19:06,21.23,24.52,,,,
43,07/02/2021 21:34:06,21.10,1.08,,,,
44,07/02/2021 21:49:06,21.10,0.00,,,,
45,07/02/2021 22:04:06,21.06,0.00,,,,
46,07/02/2021 22:19:06,21.06,0.00,,,,
47,07/02/2021 22:34:06,21.06,0.00,,,,
48,07/02/2021 22:49:06,21.15,0.00,,,,
49,07/02/2021 23:04:06,21.28,0.00,,,,
50,07/02/2021 23:19:06,21.45,0.00,,,,
51,07/02/2021 23:34:06,21.45,0.00,,,,
52,07/02/2021 23:49:06,21.45,0.00,,,,
53,07/03/2021 00:04:06,21.32,0.00,,,,
54,07/03/2021 00:19:06,21.28,0.00,,,,
55,07/03/2021 00:34:06,21.32,0.00,,,,
56,07/03/2021 00:49:06,21.28,0.00,,,,
57,07/03/2021 01:04:06,21.19,0.00,,,,
58,07/03/2021 01:19:06,21.23,0.00,,,,
59,07/03/2021 01:34:06,21.28,0.00,,,,
60,07/03/2021 01:49:06,21.40,0.00,,,,
61,07/03/2021 02:04:06,21.32,0.00,,,,
62,07/03/2021 02:19:06,21.36,0.00,,,,
63,07/03/2021 02:34:06,21.32,0.00,,,,
64,07/03/2021 02:49:06,21.15,0.00,,,,
65,07/03/2021 03:04:06,20.72,0.00,,,,
66,07/03/2021 03:19:06,20.89,0.00,,,,
67,07/03/2021 03:34:06,20.93,0.00,,,,
68,07/03/2021 03:49:06,20.55,0.00,,,,
69,07/03/2021 04:04:06,20.16,0.00,,,,
70,07/03/2021 04:19:06,19.82,0.00,,,,
71,07/03/2021 04:34:06,20.12,0.00,,,,
72,07/03/2021 04:49:06,20.12,0.00,,,,
73,07/03/2021 05:04:06,20.46,0.00,,,,
74,07/03/2021 05:19:06,20.46,0.00,,,,
75,07/03/2021 05:34:06,20.37,0.00,,,,
76,07/03/2021 05:49:06,20.33,0.00,,,,
77,07/03/2021 06:04:06,20.50,0.00,,,,
78,07/03/2021 06:19:06,20.46,4.97,,,,
79,07/03/2021 06:34:06,20.50,209.84,,,,
80,07/03/2021 06:49:06,20.29,886.72,,,,
81,07/03/2021 07:04:06,21.15,3952.64,,,,
82,07/03/2021 07:19:06,20.68,4048.64,,,,
83,07/03/2021 07:34:06,20.98,5626.88,,,,
84,07/03/2021 07:49:06,21.45,7674.88,,,,
85,07/03/2021 08:04:06,22.13,11079.68,,,,
86,07/03/2021 08:19:06,22.86,13184.00,,,,
87,07/03/2021 08:34:06,23.46,15324.16,,,,
88,07/03/2021 08:49:06,23.42,12257.28,,,,
89,07/03/2021 09:04:06,25.31,23418.88,,,,
90,07/03/2021 09:19:06,24.49,20147.20,,,,
91,07/03/2021 09:34:06,29.00,34222.08,,,,
92,07/03/2021 09:49:06,32.30,34918.40,,,,
93,07/03/2021 10:04:06,28.83,29204.48,,,,
94,07/03/2021 10:19:06,33.42,50339.84,,,,
95,07/03/2021 10:34:06,37.23,75059.20,,,,
96,07/03/2021 10:49:06,35.78,81633.28,,,,
97,07/03/2021 11:04:06,32.60,30208.00,,,,
98,07/03/2021 11:19:06,34.88,100270.08,,,,
99,07/03/2021 11:34:06,35.52,36966.40,,,,
100,07/03/2021 11:49:06,33.33,31037.44,,,,
101,07/03/2021 12:04:06,41.57,99000.32,,,,
102,07/03/2021 12:19:06,34.40,38932.48,,,,
103,07/03/2021 12:34:06,45.26,90562.56,,,,
104,07/03/2021 12:49:06,35.73,60928.00,,,,
105,07/03/2021 13:04:06,44.79,118824.96,,,,
106,07/03/2021 13:19:06,41.44,50708.48,,,,
107,07/03/2021 13:34:06,44.36,113254.40,,,,
108,07/03/2021 13:49:06,52.16,115466.24,,,,
109,07/03/2021 14:04:06,35.56,32716.80,,,,
110,07/03/2021 14:19:06,44.83,120586.24,,,,
111,07/03/2021 14:34:06,43.84,38051.84,,,,
112,07/03/2021 14:49:06,35.13,37324.80,,,,
113,07/03/2021 15:04:06,45.73,106332.16,,,,
114,07/03/2021 15:19:06,35.22,31027.20,,,,
115,07/03/2021 15:34:06,41.40,101171.20,,,,
116,07/03/2021 15:49:06,36.38,99328.00,,,,
117,07/03/2021 16:04:06,40.24,30167.04,,,,
118,07/03/2021 16:19:06,45.86,89743.36,,,,
119,07/03/2021 16:34:06,45.56,51384.32,,,,
120,07/03/2021 16:49:06,33.85,21401.60,,,,
121,07/03/2021 17:04:06,33.20,27248.64,,,,
122,07/03/2021 17:19:06,34.23,28078.08,,,,
123,07/03/2021 17:34:06,35.00,22128.64,,,,
124,07/03/2021 17:49:06,38.39,63406.08,,,,
125,07/03/2021 18:04:06,39.08,61235.20,,,,
126,07/03/2021 18:19:06,31.61,21022.72,,,,
127,07/03/2021 18:34:06,31.83,18206.72,,,,
128,07/03/2021 18:49:06,36.93,43315.20,,,,
129,07/03/2021 19:04:06,36.55,44134.40,,,,
130,07/03/2021 19:19:06,30.07,12200.96,,,,
131,07/03/2021 19:34:06,27.63,6901.76,,,,
132,07/03/2021 19:49:06,27.02,6062.08,,,,
133,07/03/2021 20:04:06,26.81,5688.32,,,,
134,07/03/2021 20:19:06,26.34,5114.88,,,,
135,07/03/2021 20:34:06,25.39,2699.52,,,,
136,07/03/2021 20:49:06,24.71,1272.64,,,,
137,07/03/2021 21:04:06,24.24,287.92,,,,
138,07/03/2021 21:19:06,23.81,24.74,,,,
139,07/03/2021 21:34:06,23.72,0.86,,,,
140,07/03/2021 21:49:06,23.51,0.00,,,,
141,07/03/2021 22:04:06,23.25,0.00,,,,
142,07/03/2021 22:19:06,22.69,0.00,,,,
143,07/03/2021 22:34:06,22.78,0.00,,,,
144,07/03/2021 22:49:06,22.35,0.00,,,,
145,07/03/2021 23:04:06,22.18,0.00,,,,
146,07/03/2021 23:19:06,22.31,0.00,,,,
147,07/03/2021 23:34:06,22.09,0.00,,,,
148,07/03/2021 23:49:06,22.01,0.00,,,,
149,07/04/2021 00:04:06,21.66,0.00,,,,
150,07/04/2021 00:19:06,21.62,0.00,,,,
151,07/04/2021 00:34:06,21.49,0.00,,,,
152,07/04/2021 00:49:06,21.53,0.00,,,,
153,07/04/2021 01:04:06,21.06,0.00,,,,
154,07/04/2021 01:19:06,20.76,0.00,,,,
155,07/04/2021 01:34:06,20.85,0.00,,,,
156,07/04/2021 01:49:06,20.72,0.00,,,,
157,07/04/2021 02:04:06,20.68,0.00,,,,
158,07/04/2021 02:19:06,20.85,0.00,,,,
159,07/04/2021 02:34:06,20.93,0.00,,,,
160,07/04/2021 02:49:06,20.63,0.00,,,,
161,07/04/2021 03:04:06,20.55,0.00,,,,
162,07/04/2021 03:19:06,20.29,0.00,,,,
163,07/04/2021 03:34:06,20.16,0.00,,,,
164,07/04/2021 03:49:06,20.16,0.00,,,,
165,07/04/2021 04:04:06,20.07,0.00,,,,
166,07/04/2021 04:19:06,20.16,0.00,,,,
167,07/04/2021 04:34:06,20.07,0.00,,,,
168,07/04/2021 04:49:06,20.03,0.00,,,,
169,07/04/2021 05:04:06,19.99,0.00,,,,
170,07/04/2021 05:19:06,19.82,0.00,,,,
171,07/04/2021 05:34:06,19.77,0.00,,,,
172,07/04/2021 05:49:06,20.33,0.00,,,,
173,07/04/2021 06:04:06,20.37,0.00,,,,
174,07/04/2021 06:19:06,20.37,5.40,,,,
175,07/04/2021 06:34:06,20.55,80.90,,,,
176,07/04/2021 06:49:06,20.72,601.28,,,,
177,07/04/2021 07:04:06,20.93,1598.72,,,,
178,07/04/2021 07:19:06,21.10,2240.64,,,,
179,07/04/2021 07:34:06,21.45,4450.56,,,,
180,07/04/2021 07:49:06,22.26,11724.80,,,,
181,07/04/2021 08:04:06,23.55,15349.76,,,,
182,07/04/2021 08:19:06,23.34,10598.40,,,,
183,07/04/2021 08:34:06,23.38,10685.44,,,,
184,07/04/2021 08:49:06,23.98,12840.96,,,,
185,07/04/2021 09:04:06,24.19,13399.04,,,,
186,07/04/2021 09:19:06,25.95,13824.00,,,,
187,07/04/2021 09:34:06,28.74,65904.64,,,,
188,07/04/2021 09:49:06,28.23,27422.72,,,,
189,07/04/2021 10:04:06,30.24,31672.32,,,,
190,07/04/2021 10:19:06,31.14,37324.80,,,,
191,07/04/2021 10:34:06,35.65,53432.32,,,,
192,07/04/2021 10:49:06,36.85,48967.68,,,,
193,07/04/2021 11:04:06,36.42,78745.60,,,,
194,07/04/2021 11:19:06,42.21,89989.12,,,,
195,07/04/2021 11:34:06,36.08,65228.80,,,,
196,07/04/2021 11:49:06,33.80,28610.56,,,,
197,07/04/2021 12:04:06,43.97,99123.20,,,,
198,07/04/2021 12:19:06,43.88,99901.44,,,,
199,07/04/2021 12:34:06,42.17,101867.52,,,,
200,07/04/2021 12:49:06,44.23,105103.36,,,,
201,07/04/2021 13:04:06,46.76,106659.84,,,,
202,07/04/2021 13:19:06,47.06,100761.60,,,,
203,07/04/2021 13:34:06,46.29,106250.24,,,,
204,07/04/2021 13:49:06,47.62,107151.36,,,,
205,07/04/2021 14:04:06,42.30,112148.48,,,,
206,07/04/2021 14:19:06,47.14,46161.92,,,,
207,07/04/2021 14:34:06,40.15,28190.72,,,,
208,07/04/2021 14:49:06,47.10,102481.92,,,,
209,07/04/2021 15:04:06,50.71,105553.92,,,,
210,07/04/2021 15:19:06,51.74,101130.24,,,,
211,07/04/2021 15:34:06,50.49,96378.88,,,,
212,07/04/2021 15:49:06,49.20,95805.44,,,,
213,07/04/2021 16:04:06,45.56,54394.88,,,,
214,07/04/2021 16:19:06,43.20,92569.60,,,,
215,07/04/2021 16:34:06,52.42,93347.84,,,,
216,07/04/2021 16:49:06,40.24,21422.08,,,,
217,07/04/2021 17:04:06,34.02,16967.68,,,,
218,07/04/2021 17:19:06,41.48,70656.00,,,,
219,07/04/2021 17:34:06,42.90,66170.88,,,,
220,07/04/2021 17:49:06,43.03,62955.52,,,,
221,07/04/2021 18:04:06,42.13,56995.84,,,,
222,07/04/2021 18:19:06,41.44,53043.20,,,,
223,07/04/2021 18:34:06,40.28,17018.88,,,,
224,07/04/2021 18:49:06,33.33,14986.24,,,,
225,07/04/2021 19:04:06,32.17,12682.24,,,,
226,07/04/2021 19:19:06,31.27,9310.72,,,,
227,07/04/2021 19:34:06,29.98,5678.08,,,,
228,07/04/2021 19:49:06,29.60,4249.60,,,,
229,07/04/2021 20:04:06,29.26,4454.40,,,,
230,07/04/2021 20:19:06,29.00,4291.84,,,,
231,07/04/2021 20:34:06,28.83,2737.92,,,,
232,07/04/2021 20:49:06,27.97,998.40,,,,
233,07/04/2021 21:04:06,27.54,160.08,,,,
234,07/04/2021 21:19:06,27.07,14.52,,,,
235,07/04/2021 21:34:06,26.51,0.00,,,,
236,07/04/2021 21:49:06,26.12,0.00,,,,
237,07/04/2021 22:04:06,25.91,0.00,,,,
238,07/04/2021 22:19:06,25.74,0.00,,,,
239,07/04/2021 22:34:06,25.52,0.00,,,,
240,07/04/2021 22:49:06,25.48,0.00,,,,
241,07/04/2021 23:04:06,25.39,0.00,,,,
242,07/04/2021 23:19:06,25.31,0.00,,,,
243,07/04/2021 23:34:06,25.14,0.00,,,,
244,07/04/2021 23:49:06,25.01,0.00,,,,
245,07/05/2021 00:04:06,24.06,0.00,,,,
246,07/05/2021 00:19:06,23.72,0.00,,,,
247,07/05/2021 00:34:06,24.11,0.00,,,,
248,07/05/2021 00:49:06,22.73,0.00,,,,
249,07/05/2021 01:04:06,22.69,0.00,,,,
250,07/05/2021 01:19:06,22.61,0.00,,,,
251,07/05/2021 01:34:06,22.69,0.00,,,,
252,07/05/2021 01:49:06,22.86,0.00,,,,
253,07/05/2021 02:04:06,22.86,0.00,,,,
254,07/05/2021 02:19:06,22.69,0.00,,,,
255,07/05/2021 02:34:06,22.61,0.00,,,,
256,07/05/2021 02:49:06,22.48,0.00,,,,
257,07/05/2021 03:04:06,22.26,0.00,,,,
258,07/05/2021 03:19:06,22.61,0.00,,,,
259,07/05/2021 03:34:06,22.65,0.00,,,,
260,07/05/2021 03:49:06,22.69,0.00,,,,
261,07/05/2021 04:04:06,22.82,0.00,,,,
262,07/05/2021 04:19:06,22.86,0.00,,,,
263,07/05/2021 04:34:06,23.16,0.00,,,,
264,07/05/2021 04:49:06,23.03,0.00,,,,
265,07/05/2021 05:04:06,20.37,0.00,,,,
266,07/05/2021 05:19:06,19.56,0.00,,,,
267,07/05/2021 05:34:06,19.73,0.00,,,,
268,07/05/2021 05:49:06,19.99,0.00,,,,
269,07/05/2021 06:04:06,19.95,0.00,,,,
270,07/05/2021 06:19:06,19.65,2.59,,,,
271,07/05/2021 06:34:06,19.95,40.40,,,,
272,07/05/2021 06:49:06,19.26,508.32,,,,
273,07/05/2021 07:04:06,19.52,1797.76,,,,
274,07/05/2021 07:19:06,19.86,3564.80,,,,
275,07/05/2021 07:34:06,20.68,6067.20,,,,
276,07/05/2021 07:49:06,21.23,10176.00,,,,
277,07/05/2021 08:04:06,22.26,13383.68,,,,
278,07/05/2021 08:19:06,22.99,15298.56,,,,
279,07/05/2021 08:34:06,23.68,17244.16,,,,
280,07/05/2021 08:49:06,24.45,20515.84,,,,
281,07/05/2021 09:04:06,27.11,28528.64,,,,
282,07/05/2021 09:19:06,28.18,33290.24,,,,
283,07/05/2021 09:34:06,27.80,29890.56,,,,
284,07/05/2021 09:49:06,29.08,30730.24,,,,
285,07/05/2021 10:04:06,31.79,39260.16,,,,
286,07/05/2021 10:19:06,38.01,65044.48,,,,
287,07/05/2021 10:34:06,38.78,50688.00,,,,
288,07/05/2021 10:49:06,44.57,80711.68,,,,
289,07/05/2021 11:04:06,40.15,55275.52,,,,
290,07/05/2021 11:19:06,41.52,65515.52,,,,
291,07/05/2021 11:34:06,46.84,96215.04,,,,
292,07/05/2021 11:49:06,40.75,94003.20,,,,
293,07/05/2021 12:04:06,38.09,35758.08,,,,
294,07/05/2021 12:19:06,42.90,99491.84,,,,
295,07/05/2021 12:34:06,40.24,111247.36,,,,
296,07/05/2021 12:49:06,38.26,107479.04,,,,
297,07/05/2021 13:04:06,35.52,34385.92,,,,
298,07/05/2021 13:19:06,34.53,31365.12,,,,
299,07/05/2021 13:34:06,35.90,23439.36,,,,
300,07/05/2021 13:49:06,29.64,22179.84,,,,
301,07/05/2021 14:04:06,28.95,23552.00,,,,
302,07/05/2021 14:19:06,28.95,23654.40,,,,
303,07/05/2021 14:34:06,29.26,24985.60,,,,
304,07/05/2021 14:49:06,30.20,27658.24,,,,
305,07/05/2021 15:04:06,36.76,97525.76,,,,
306,07/05/2021 15:19:06,39.34,44748.80,,,,
307,07/05/2021 15:34:06,39.89,48762.88,,,,
308,07/05/2021 15:49:06,36.25,58142.72,,,,
309,07/05/2021 16:04:06,38.91,97607.68,,,,
310,07/05/2021 16:19:06,41.52,92610.56,,,,
311,07/05/2021 16:34:06,40.19,90480.64,,,,
312,07/05/2021 16:49:06,41.35,85196.80,,,,
313,07/05/2021 17:04:06,35.95,31272.96,,,,
314,07/05/2021 17:19:06,35.78,31447.04,,,,
315,07/05/2021 17:34:06,39.38,71147.52,,,,
316,07/05/2021 17:49:06,32.90,23848.96,,,,
317,07/05/2021 18:04:06,32.43,27545.60,,,,
318,07/05/2021 18:19:06,37.71,63344.64,,,,
319,07/05/2021 18:34:06,34.62,32419.84,,,,
320,07/05/2021 18:49:06,33.46,42926.08,,,,
321,07/05/2021 19:04:06,33.93,33628.16,,,,
322,07/05/2021 19:19:06,29.47,21125.12,,,,
323,07/05/2021 19:34:06,29.98,10956.80,,,,
324,07/05/2021 19:49:06,29.60,9128.96,,,,
325,07/05/2021 20:04:06,29.38,16890.88,,,,
326,07/05/2021 20:19:06,28.23,9454.08,,,,
327,07/05/2021 20:34:06,25.65,3225.60,,,,
328,07/05/2021 20:49:06,24.97,1411.84,,,,
329,07/05/2021 21:04:06,24.45,314.96,,,,
330,07/05/2021 21:19:06,24.15,27.79,,,,
331,07/05/2021 21:34:06,23.94,1.29,,,,
332,07/05/2021 21:49:06,23.59,0.00,,,,
333,07/05/2021 22:04:06,23.51,0.00,,,,
334,07/05/2021 22:19:06,23.59,0.00,,,,
335,07/05/2021 22:34:06,23.12,0.00,,,,
336,07/05/2021 22:49:06,23.03,0.00,,,,
337,07/05/2021 23:04:06,22.61,0.00,,,,
338,07/05/2021 23:19:06,22.52,0.00,,,,
339,07/05/2021 23:34:06,22.13,0.00,,,,
340,07/05/2021 23:49:06,22.05,0.00,,,,
341,07/06/2021 00:04:06,21.83,0.00,,,,
342,07/06/2021 00:19:06,21.75,0.00,,,,
343,07/06/2021 00:34:06,21.36,0.00,,,,
344,07/06/2021 00:49:06,21.10,0.00,,,,
345,07/06/2021 01:04:06,21.02,0.00,,,,
346,07/06/2021 01:19:06,20.85,0.00,,,,
347,07/06/2021 01:34:06,20.76,0.00,,,,
348,07/06/2021 01:49:06,20.42,0.00,,,,
349,07/06/2021 02:04:06,20.03,0.00,,,,
350,07/06/2021 02:19:06,19.99,0.00,,,,
351,07/06/2021 02:34:06,20.12,0.00,,,,
352,07/06/2021 02:49:06,20.20,0.00,,,,
353,07/06/2021 03:04:06,20.16,0.00,,,,
354,07/06/2021 03:19:06,19.77,0.00,,,,
355,07/06/2021 03:34:06,19.65,0.00,,,,
356,07/06/2021 03:49:06,19.99,0.00,,,,
357,07/06/2021 04:04:06,19.69,0.00,,,,
358,07/06/2021 04:19:06,19.65,0.00,,,,
359,07/06/2021 04:34:06,19.35,0.00,,,,
360,07/06/2021 04:49:06,19.69,0.00,,,,
361,07/06/2021 05:04:06,19.13,0.00,,,,
362,07/06/2021 05:19:06,18.92,0.00,,,,
363,07/06/2021 05:34:06,18.44,0.00,,,,
364,07/06/2021 05:49:06,18.14,0.00,,,,
365,07/06/2021 06:04:06,18.19,0.21,,,,
366,07/06/2021 06:19:06,17.93,11.06,,,,
367,07/06/2021 06:34:06,18.10,148.72,,,,
368,07/06/2021 06:49:06,19.43,639.36,,,,
369,07/06/2021 07:04:06,19.99,1478.40,,,,
370,07/06/2021 07:19:06,20.25,3581.44,,,,
371,07/06/2021 07:34:06,20.68,5655.04,,,,
372,07/06/2021 07:49:06,21.23,6906.88,,,,
373,07/06/2021 08:04:06,21.36,7905.28,,,,
374,07/06/2021 08:19:06,21.88,8320.00,,,,
375,07/06/2021 08:34:06,22.91,15656.96,,,,
376,07/06/2021 08:49:06,23.29,11607.04,,,,
377,07/06/2021 09:04:06,24.41,20618.24,,,,
378,07/06/2021 09:19:06,25.65,24524.80,,,,
379,07/06/2021 09:34:06,27.71,26859.52,,,,
380,07/06/2021 09:49:06,28.44,56668.16,,,,
381,07/06/2021 10:04:06,29.86,32839.68,,,,
382,07/06/2021 10:19:06,32.30,30146.56,,,,
383,07/06/2021 10:34:06,34.53,86179.84,,,,
384,07/06/2021 10:49:06,37.71,98017.28,,,,
385,07/06/2021 11:04:06,34.53,29358.08,,,,
386,07/06/2021 11:19:06,31.87,90644.48,,,,
387,07/06/2021 11:34:06,41.31,92200.96,,,,
388,07/06/2021 11:49:06,34.19,94781.44,,,,
389,07/06/2021 12:04:06,40.84,100843.52,,,,
390,07/06/2021 12:19:06,38.99,44032.00,,,,
391,07/06/2021 12:34:06,42.04,107274.24,,,,
392,07/06/2021 12:49:06,42.90,91545.60,,,,
393,07/06/2021 13:04:06,42.30,38440.96,,,,
394,07/06/2021 13:19:06,34.10,30576.64,,,,
395,07/06/2021 13:34:06,33.55,56524.80,,,,
396,07/06/2021 13:49:06,36.42,50892.80,,,,
397,07/06/2021 14:04:06,42.04,49233.92,,,,
398,07/06/2021 14:19:06,43.16,112517.12,,,,
399,07/06/2021 14:34:06,40.32,47697.92,,,,
400,07/06/2021 14:49:06,37.71,36106.24,,,,
401,07/06/2021 15:04:06,41.91,105799.68,,,,
402,07/06/2021 15:19:06,38.65,100392.96,,,,
403,07/06/2021 15:34:06,40.41,100024.32,,,,
404,07/06/2021 15:49:06,37.49,44748.80,,,,
405,07/06/2021 16:04:06,35.30,35328.00,,,,
406,07/06/2021 16:19:06,35.56,32890.88,,,,
407,07/06/2021 16:34:06,33.16,29706.24,,,,
408,07/06/2021 16:49:06,32.34,34426.88,,,,
409,07/06/2021 17:04:06,37.79,88842.24,,,,
410,07/06/2021 17:19:06,39.85,75735.04,,,,
411,07/06/2021 17:34:06,34.66,20459.52,,,,
412,07/06/2021 17:49:06,30.80,17029.12,,,,
413,07/06/2021 18:04:06,35.69,41850.88,,,,
414,07/06/2021 18:19:06,35.09,17735.68,,,,
415,07/06/2021 18:34:06,35.56,48680.96,,,,
416,07/06/2021 18:49:06,32.77,12426.24,,,,
417,07/06/2021 19:04:06,33.72,35194.88,,,,
418,07/06/2021 19:19:06,29.86,13143.04,,,,
419,07/06/2021 19:34:06,32.22,26091.52,,,,
420,07/06/2021 19:49:06,30.16,10818.56,,,,
421,07/06/2021 20:04:06,28.31,11253.76,,,,
422,07/06/2021 20:19:06,27.07,5163.52,,,,
423,07/06/2021 20:34:06,25.01,2104.32,,,,
424,07/06/2021 20:49:06,24.62,869.12,,,,
425,07/06/2021 21:04:06,24.41,206.16,,,,
426,07/06/2021 21:19:06,24.45,16.46,,,,
427,07/06/2021 21:34:06,24.32,0.43,,,,
428,07/06/2021 21:49:06,24.24,0.00,,,,
429,07/06/2021 22:04:06,23.81,0.00,,,,
430,07/06/2021 22:19:06,23.68,0.00,,,,
431,07/06/2021 22:34:06,23.55,0.00,,,,
432,07/06/2021 22:49:06,23.21,0.00,,,,
433,07/06/2021 23:04:06,22.95,0.00,,,,
434,07/06/2021 23:19:06,22.65,0.00,,,,
435,07/06/2021 23:34:06,22.39,0.00,,,,
436,07/06/2021 23:49:06,22.18,0.00,,,,
437,07/07/2021 00:04:06,21.58,0.00,,,,
438,07/07/2021 00:19:06,21.40,0.00,,,,
439,07/07/2021 00:34:06,21.45,0.00,,,,
440,07/07/2021 00:49:06,20.89,0.00,,,,
441,07/07/2021 01:04:06,20.42,0.00,,,,
442,07/07/2021 01:19:06,20.16,0.00,,,,
443,07/07/2021 01:34:06,19.69,0.00,,,,
444,07/07/2021 01:49:06,19.69,0.00,,,,
445,07/07/2021 02:04:06,19.35,0.00,,,,
446,07/07/2021 02:19:06,19.39,0.00,,,,
447,07/07/2021 02:34:06,19.00,0.00,,,,
448,07/07/2021 02:49:06,18.74,0.00,,,,
