#,Date-Time (CST),Ch: 1 - Temperature   (°C),Ch: 2 - Light   (lux),Button Down,Button Up,Host Connected,End of File
1,07/02/2021 11:18:16,38.01,72028.16,,,,
2,07/02/2021 11:33:16,35.82,42045.44,,,,
3,07/02/2021 11:48:16,34.36,55705.60,,,,
4,07/02/2021 12:03:16,33.76,54005.76,,,,
5,07/02/2021 12:18:16,32.69,41533.44,,,,
6,07/02/2021 12:33:16,36.03,71618.56,,,,
7,07/02/2021 12:48:16,34.40,48906.24,,,,
8,07/02/2021 13:03:16,37.54,84623.36,,,,
9,07/02/2021 13:18:16,45.00,147742.72,,,,
10,07/02/2021 13:33:16,38.14,63057.92,,,,
11,07/02/2021 13:48:16,36.08,47104.00,,,,
12,07/02/2021 14:03:16,36.55,54988.80,,,,
13,07/02/2021 14:18:16,35.05,46714.88,,,,
14,07/02/2021 14:33:16,33.72,39229.44,,,,
15,07/02/2021 14:48:16,32.56,35000.32,,,,
16,07/02/2021 15:03:16,30.41,27545.60,,,,
17,07/02/2021 15:18:16,30.03,25518.08,,,,
18,07/02/2021 15:33:16,30.76,31887.36,,,,
19,07/02/2021 15:48:16,30.20,19512.32,,,,
20,07/02/2021 16:03:16,27.32,11904.00,,,,
21,07/02/2021 16:18:16,25.09,26818.56,,,,
22,07/02/2021 16:33:16,23.76,12846.08,,,,
23,07/02/2021 16:48:16,22.73,6046.72,,,,
24,07/02/2021 17:03:16,22.78,7075.84,,,,
25,07/02/2021 17:18:16,22.56,5447.68,,,,
26,07/02/2021 17:33:16,22.22,4115.20,,,,
27,07/02/2021 17:48:16,22.18,4183.04,,,,
28,07/02/2021 18:03:16,22.01,3855.36,,,,
29,07/02/2021 18:18:16,22.09,4363.52,,,,
30,07/02/2021 18:33:16,22.18,4820.48,,,,
31,07/02/2021 18:48:16,22.43,6082.56,,,,
32,07/02/2021 19:03:16,22.73,7329.28,,,,
33,07/02/2021 19:18:16,22.69,6609.92,,,,
34,07/02/2021 19:33:16,23.03,8665.60,,,,
35,07/02/2021 19:48:16,22.91,8279.04,,,,
36,07/02/2021 20:03:16,22.61,7769.60,,,,
37,07/02/2021 20:18:16,23.64,8345.60,,,,
38,07/02/2021 20:33:16,22.78,5493.76,,,,
39,07/02/2021 20:48:16,22.13,2676.48,,,,
40,07/02/2021 21:03:16,21.62,466.24,,,,
41,07/02/2021 21:18:16,21.15,28.48,,,,
42,07/02/2021 21:33:16,20.93,1.69,,,,
43,07/02/2021 21:48:16,20.93,0.00,,,,
44,07/02/2021 22:03:16,20.89,0.00,,,,
45,07/02/2021 22:18:16,21.06,0.00,,,,
46,07/02/2021 22:33:16,21.02,0.00,,,,
47,07/02/2021 22:48:16,20.98,0.00,,,,
48,07/02/2021 23:03:16,21.06,0.00,,,,
49,07/02/2021 23:18:16,21.15,0.00,,,,
50,07/02/2021 23:33:16,21.15,0.00,,,,
51,07/02/2021 23:48:16,21.10,0.00,,,,
52,07/03/2021 00:03:16,20.98,0.00,,,,
53,07/03/2021 00:18:16,20.93,0.00,,,,
54,07/03/2021 00:33:16,21.02,0.00,,,,
55,07/03/2021 00:48:16,20.93,0.00,,,,
56,07/03/2021 01:03:16,21.06,0.00,,,,
57,07/03/2021 01:18:16,21.06,0.00,,,,
58,07/03/2021 01:33:16,21.02,0.00,,,,
59,07/03/2021 01:48:16,21.19,0.00,,,,
60,07/03/2021 02:03:16,21.06,0.00,,,,
61,07/03/2021 02:18:16,21.15,0.00,,,,
62,07/03/2021 02:33:16,21.10,0.00,,,,
63,07/03/2021 02:48:16,20.98,0.00,,,,
64,07/03/2021 03:03:16,20.55,0.00,,,,
65,07/03/2021 03:18:16,20.72,0.00,,,,
66,07/03/2021 03:33:16,20.72,0.00,,,,
67,07/03/2021 03:48:16,20.42,0.00,,,,
68,07/03/2021 04:03:16,20.07,0.00,,,,
69,07/03/2021 04:18:16,19.86,0.00,,,,
70,07/03/2021 04:33:16,20.07,0.00,,,,
71,07/03/2021 04:48:16,20.03,0.00,,,,
72,07/03/2021 05:03:16,20.50,0.00,,,,
73,07/03/2021 05:18:16,20.63,0.00,,,,
74,07/03/2021 05:33:16,20.33,0.42,,,,
75,07/03/2021 05:48:16,20.25,0.00,,,,
76,07/03/2021 06:03:16,20.42,0.21,,,,
77,07/03/2021 06:18:16,20.37,4.44,,,,
78,07/03/2021 06:33:16,20.46,172.08,,,,
79,07/03/2021 06:48:16,20.29,774.40,,,,
80,07/03/2021 07:03:16,21.02,4078.08,,,,
81,07/03/2021 07:18:16,20.63,3787.52,,,,
82,07/03/2021 07:33:16,20.93,5427.20,,,,
83,07/03/2021 07:48:16,21.36,6945.28,,,,
84,07/03/2021 08:03:16,22.09,10501.12,,,,
85,07/03/2021 08:18:16,22.56,12072.96,,,,
86,07/03/2021 08:33:16,23.29,14919.68,,,,
